query,dateSearch,price,thumbnail,permalink,seller,source
6949509209757,2024-11-01,11820.0,http://http2.mlstatic.com/D_664706-MLC78415695221_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-1362299157-broca-concreto-sds-plus-3-16x150x210mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
6949509209795,2024-11-01,16480.0,http://http2.mlstatic.com/D_634969-MLC54412475682_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1409149328-broca-concreto-sds-plus-3-18x150x200mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
6949509209894,2024-11-01,29990.0,http://http2.mlstatic.com/D_767279-MLC50421291212_062022-I.jpg,https://articulo.mercadolibre.cl/MLC-1012440032-broca-sds-plus-3-22x400x450-bosch-_JM,"{'id': 312137780, 'nickname': 'CONSTRUPLAZA'}",Meli
6949509209948,2024-11-01,47990.0,http://http2.mlstatic.com/D_644622-MLC77169061936_072024-I.jpg,https://articulo.mercadolibre.cl/MLC-2543294326-broca-sds-plus-3-25x400x450mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205773,2024-11-01,2190.0,http://http2.mlstatic.com/D_889446-MLC74650396556_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466373313-broca-sds-plus-1-2-aristas-5x50x110mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205773,2024-11-01,7990.0,http://http2.mlstatic.com/D_689243-MLC72923073366_112023-I.jpg,https://articulo.mercadolibre.cl/MLC-1442279573-broca-sds-plus-1s3-5x50x110-bosch-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
6949509205780,2024-11-01,2350.0,http://http2.mlstatic.com/D_713137-MLC74650101748_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466321575-broca-sds-plus-1-2-aristas-5x100x160mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205780,2024-11-01,3390.0,http://http2.mlstatic.com/D_841366-MLC72915834622_112023-I.jpg,https://articulo.mercadolibre.cl/MLC-2116998894-broca-sds-plus-1-s3-5x100x160-bosch-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
6949509205810,2024-11-01,2190.0,http://http2.mlstatic.com/D_734382-MLC74796270463_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297229460-broca-sds-plus-1-2-aristas-6x50x110mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205827,2024-11-01,2350.0,http://http2.mlstatic.com/D_826867-MLU76958736561_062024-I.jpg,https://www.mercadolibre.cl/broca-sds-plus-1-bosch-6-x-160-x-100-mm-hormigon/p/MLC37696462,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205827,2024-11-01,2350.0,http://http2.mlstatic.com/D_994441-MLC74666238938_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466514567-broca-sds-plus-1-2-aristas-6x100x160mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205827,2024-11-01,3240.0,http://http2.mlstatic.com/D_991271-MLC69821356046_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1723801262-broca-sds-plus-1-bosch-6-x-160-x-100-mm-hormigon-_JM,"{'id': 1090220773, 'nickname': 'VIÑA_CENTROARRIENDO'}",Meli
6949509205834,2024-11-01,2539.0,http://http2.mlstatic.com/D_816924-MLC71901642236_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427002767-broca-para-concreto-6mm-sds-plus-150x210-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
6949509205834,2024-11-01,2590.0,http://http2.mlstatic.com/D_838239-MLC74796329645_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297204008-broca-sds-plus-1-2-aristas-6x150x210mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205834,2024-11-01,2770.0,http://http2.mlstatic.com/D_702004-MLC79040822097_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1519704107-broca-para-concreto-6mm-sds-plus-150x210-bosch-_JM,"{'id': 1805723375, 'nickname': 'TOTALMETALLTDA'}",Meli
6949509205889,2024-11-01,2350.0,http://http2.mlstatic.com/D_606106-MLC74666337118_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297204124-broca-sds-plus-1-2-aristas-8x50x110mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205889,2024-11-01,3390.0,http://http2.mlstatic.com/D_947792-MLC51528561542_092022-I.jpg,https://articulo.mercadolibre.cl/MLC-1058005297-broca-para-martillo-encaje-sds-plus-1-s3-8x50x110-bosch-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
6949509205896,2024-11-01,2430.0,http://http2.mlstatic.com/D_903643-MLC74666411342_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297217056-broca-sds-plus-1-2-aristas-8x100x160mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205902,2024-11-01,4590.0,http://http2.mlstatic.com/D_766677-MLC69838536761_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1391412099-broca-sds-plus-bosch-8-x-210-x-150-mm-hormigon-_JM,"{'id': 1090220773, 'nickname': 'VIÑA_CENTROARRIENDO'}",Meli
6949509205902,2024-11-01,2810.0,http://http2.mlstatic.com/D_714537-MLC74666419536_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297217060-broca-sds-plus-1-2-aristas-8x150x210mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205902,2024-11-01,4550.0,http://http2.mlstatic.com/D_739340-MLC78862072938_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1519683151-broca-sds-plus-bosch-8-x-210-x-150-mm-hormigon-_JM,"{'id': 1805723375, 'nickname': 'TOTALMETALLTDA'}",Meli
6949509205919,2024-11-01,3110.0,http://http2.mlstatic.com/D_633900-MLU76901681013_062024-I.jpg,https://www.mercadolibre.cl/broca-sds-plus-1-2-aristas-8x200x260mm-bosch/p/MLC37630089,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205919,2024-11-01,4990.0,http://http2.mlstatic.com/D_822945-MLC69823418200_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1393998525-broca-sds-plus-bosch-8-x-260-x-200-mm-hormigon-_JM,"{'id': 1090220773, 'nickname': 'VIÑA_CENTROARRIENDO'}",Meli
6949509205919,2024-11-01,3110.0,http://http2.mlstatic.com/D_720601-MLC74666537206_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297242452-broca-sds-plus-1-2-aristas-8x200x260mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205926,2024-11-01,2610.0,http://http2.mlstatic.com/D_620533-MLC74666565646_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466527061-broca-sds-plus-1-2-aristas-10x100x160mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205933,2024-11-01,2960.0,http://http2.mlstatic.com/D_687652-MLC74666633854_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297242526-broca-sds-plus-1-2-aristas-10x150x210mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205940,2024-11-01,3490.0,http://http2.mlstatic.com/D_870565-MLC74666699102_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297229970-broca-sds-plus-1-2-aristas-10x200x260mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205957,2024-11-01,7080.0,http://http2.mlstatic.com/D_910705-MLC74666791920_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466539017-broca-sds-plus-1-2-aristas-10x400x460mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205964,2024-11-01,2670.0,http://http2.mlstatic.com/D_610633-MLC74666792498_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297204620-broca-sds-plus-1-2-aristas-12x100x160mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205971,2024-11-01,3290.0,http://http2.mlstatic.com/D_989683-MLC74796937647_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466527507-broca-sds-plus-1-2-aristas-12x150x210mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205971,2024-11-01,5090.0,http://http2.mlstatic.com/D_811383-MLC69823594260_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1391450987-broca-sds-plus-1-bosch-12-x-210-x-150-mm-hormigon-_JM,"{'id': 1090220773, 'nickname': 'VIÑA_CENTROARRIENDO'}",Meli
6949509205971,2024-11-01,5050.0,http://http2.mlstatic.com/D_774873-MLC78804253244_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1519767597-broca-sds-plus-1-bosch-12-x-210-x-150-mm-hormigon-_JM,"{'id': 1805723375, 'nickname': 'TOTALMETALLTDA'}",Meli
6949509205988,2024-11-01,3820.0,http://http2.mlstatic.com/D_689521-MLC74667306036_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466528791-broca-sds-plus-1-2-aristas-12x200x260mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509205988,2024-11-01,7530.0,http://http2.mlstatic.com/D_857853-MLC79041126515_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1519705337-broca-sds-plus-1-bosch-12-x-260-x-200-mm-hormigon-_JM,"{'id': 1805723375, 'nickname': 'TOTALMETALLTDA'}",Meli
6949509205988,2024-11-01,7990.0,http://http2.mlstatic.com/D_604243-MLC69823589524_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1723728854-broca-sds-plus-1-bosch-12-x-260-x-200-mm-hormigon-_JM,"{'id': 1090220773, 'nickname': 'VIÑA_CENTROARRIENDO'}",Meli
6949509206015,2024-11-01,4430.0,http://http2.mlstatic.com/D_654601-MLC74797008447_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297204884-broca-sds-plus-1-2-aristas-14x150x210mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509206046,2024-11-01,4960.0,http://http2.mlstatic.com/D_745940-MLC74666999098_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297193068-broca-sds-plus-1-2-aristas-16x150x210mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509206053,2024-11-01,5860.0,http://http2.mlstatic.com/D_970184-MLC74667051022_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297255352-broca-sds-plus-1-2-aristas-16x250x310mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509206107,2024-11-01,29950.0,http://http2.mlstatic.com/D_972550-MLC74667184362_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297205954-broca-sds-plus-1-2-aristas-20x400x460mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509206107,2024-11-01,27831.0,http://http2.mlstatic.com/D_633027-MLC50699144054_072022-I.jpg,https://articulo.mercadolibre.cl/MLC-1022600844-broca-concreto-20mm-sds-plus-400460-bosch-mimbral-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
6949509206107,2024-11-01,24000.0,http://http2.mlstatic.com/D_945982-MLC46391041985_062021-I.jpg,https://articulo.mercadolibre.cl/MLC-620777399-broca-sds-plus-20x450-mm-bosch-_JM,"{'id': 65988148, 'nickname': 'K.MUSTANG'}",Meli
6949509206121,2024-11-01,18390.0,http://http2.mlstatic.com/D_623690-MLC74797295929_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297255744-broca-sds-plus-1-2-aristas-22x400x460mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509206145,2024-11-01,18390.0,http://http2.mlstatic.com/D_610060-MLC74667212348_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-2297244094-broca-sds-plus-1-2-aristas-25x400x460mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232397,2024-11-01,5670.0,http://http2.mlstatic.com/D_975972-MLC73678950364_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199335294-broca-para-porcelanato-expert-hex-9-hardceramic-3-x-90mm-b-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232403,2024-11-01,5730.0,http://http2.mlstatic.com/D_744801-MLC73775670691_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199258488-broca-para-porcelanato-expert-hex-9-hardceramic-4-x-90mm-b-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232410,2024-11-01,5750.0,http://http2.mlstatic.com/D_690676-MLU79086220022_092024-I.jpg,https://www.mercadolibre.cl/broca-pporcelanato-bosch-expert-5x90mm/p/MLC36924881,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232410,2024-11-01,5750.0,http://http2.mlstatic.com/D_767995-MLC73679446412_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199258676-broca-para-porcelanato-expert-hex-9-hardceramic-5-x-90mm-b-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232427,2024-11-01,5780.0,http://http2.mlstatic.com/D_924083-MLC73679649100_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199233338-broca-para-porcelanato-expert-hex-9-hardceramic-6-x-90mm-b-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232441,2024-11-01,6240.0,http://http2.mlstatic.com/D_727024-MLC73679831708_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199464158-broca-para-porcelanato-expert-hex-9-hardceramic-8-x-90mm-b-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232458,2024-11-01,7780.0,http://http2.mlstatic.com/D_848611-MLC73776176665_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199234442-broca-para-porcelanato-expert-hex-9-hardceramic-10-x-90mm--_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
6949509232465,2024-11-01,10180.0,http://http2.mlstatic.com/D_926802-MLC73679973484_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199273456-broca-para-porcelanato-expert-hex-9-hardceramic-12-x-90mm--_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140690546,2024-11-01,14006.0,http://http2.mlstatic.com/D_601651-MLU76556682178_052024-I.jpg,https://www.mercadolibre.cl/juego-de-broca-bosch-cyl-5-3und/p/MLC37373959,"{'id': 1508815172, 'nickname': 'ROBERTBOSCHPOWER_TOOLS2023'}",Meli
3165140690546,2024-11-01,14006.0,http://http2.mlstatic.com/D_768951-MLC74062195093_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-1457057299-juego-de-broca-bosch-cyl-5-3und-_JM,"{'id': 1508815172, 'nickname': 'ROBERTBOSCHPOWER_TOOLS2023'}",Meli
4059952539232,2024-11-01,12850.0,http://http2.mlstatic.com/D_736413-MLC78299129082_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-2331565106-broca-expert-cyl-9-multiconstruction-11x90x150mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
4059952539232,2024-11-01,12850.0,http://http2.mlstatic.com/D_761212-MLC79325223389_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1402621889-broca-expert-cyl-9-multiconstruction-11x90x150mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
4059952539423,2024-11-01,18990.0,http://http2.mlstatic.com/D_647470-MLC73022276363_112023-I.jpg,https://articulo.mercadolibre.cl/MLC-1442694969-broca-expert-cyl9-multiconstruction-4-piezas-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
4059952539423,2024-11-01,18650.0,http://http2.mlstatic.com/D_622789-MLC77682965270_072024-I.jpg,https://articulo.mercadolibre.cl/MLC-1402635291-set-4-brocas-expert-cyl-9-multiconstruction-4-5-6-8mm-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
4059952538624,2024-11-01,5450.0,http://http2.mlstatic.com/D_845219-MLC79113678010_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1402621499-broca-expert-hex-9-multiconstruction-3-x-45-x-90mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
4059952538631,2024-11-01,5450.0,http://http2.mlstatic.com/D_918117-MLC79113456524_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1402610835-broca-expert-hex-9-multiconstruction-4-x-45-x-90mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
4059952538679,2024-11-01,6130.0,http://http2.mlstatic.com/D_987200-MLC74035024925_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-1456666781-broca-expert-hex-9-multiconstruction-6-x-60-x-100-mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
4059952538761,2024-11-01,13600.0,http://http2.mlstatic.com/D_920246-MLC79113523510_092024-I.jpg,https://articulo.mercadolibre.cl/MLC-1402561967-broca-expert-hex-9-multiconstruction-12x90x150mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140434799,2024-11-01,1860.0,http://http2.mlstatic.com/D_673397-MLU76348161005_052024-I.jpg,https://www.mercadolibre.cl/bosch-2608590066-brocas-para-piedra-cyl-1-18-x2-12/p/MLC36878482,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140434799,2024-11-01,1860.0,http://http2.mlstatic.com/D_960035-MLC54785375534_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1479915572-broca-concreto-cyl-1-3x60x30mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140434799,2024-11-01,2084.0,http://http2.mlstatic.com/D_998884-MLC71901634138_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427028523-broca-para-concreto-3x60mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434805,2024-11-01,1860.0,http://http2.mlstatic.com/D_750798-MLC54785453350_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1368498823-broca-concreto-cyl-1-35x75x40mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140434805,2024-11-01,2110.0,http://http2.mlstatic.com/D_862965-MLC71901637516_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1426938531-broca-para-concreto-35x75mm-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434812,2024-11-01,1741.0,http://http2.mlstatic.com/D_638982-MLC71901648868_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427015867-broca-para-concreto-4x75mm-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434843,2024-11-01,1569.0,http://http2.mlstatic.com/D_816287-MLC49975843033_052022-I.jpg,https://articulo.mercadolibre.cl/MLC-995566855-broca-para-concreto-5x85mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434843,2024-11-01,1690.0,http://http2.mlstatic.com/D_961531-MLC47130700943_082021-I.jpg,https://articulo.mercadolibre.cl/MLC-578327775-broca-concreto-bosch-5-x-50-x-85-blister-_JM,"{'id': 658475761, 'nickname': 'LUVALY SPA'}",Meli
3165140434874,2024-11-01,2250.0,http://http2.mlstatic.com/D_905485-MLC78565064249_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-1011646794-broca-concreto-bosch-6x60x100mm-blister-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140434874,2024-11-01,1682.0,http://http2.mlstatic.com/D_607660-MLC49975846785_052022-I.jpg,https://articulo.mercadolibre.cl/MLC-995566856-broca-para-concreto-6x100mm-boschmimbral-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434874,2024-11-01,2150.0,http://http2.mlstatic.com/D_978604-MLC54780668373_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1368459411-broca-concreto-cyl-1-6x100x60mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140434874,2024-11-01,1900.0,http://http2.mlstatic.com/D_961531-MLC47130700943_082021-I.jpg,https://articulo.mercadolibre.cl/MLC-578328400-broca-concreto-bosch-6-x-60-x-100-blister-_JM,"{'id': 658475761, 'nickname': 'LUVALY SPA'}",Meli
3165140434911,2024-11-01,1985.0,http://http2.mlstatic.com/D_861132-MLC49975857545_052022-I.jpg,https://articulo.mercadolibre.cl/MLC-995560572-broca-para-concreto-8x120mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434911,2024-11-01,1990.0,http://http2.mlstatic.com/D_961531-MLC47130700943_082021-I.jpg,https://articulo.mercadolibre.cl/MLC-578329862-broca-concreto-bosch-8-x-80-x-120-blister-_JM,"{'id': 658475761, 'nickname': 'LUVALY SPA'}",Meli
3165140434911,2024-11-01,2900.0,http://http2.mlstatic.com/D_612514-MLC74046902338_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-2237238290-broca-concreto-8x80x120mm-bosch-2608590078-000-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140434928,2024-11-01,2370.0,http://http2.mlstatic.com/D_767655-MLC54761748951_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1472063082-broca-concreto-cyl-1-9x120x80mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140434928,2024-11-01,2639.0,http://http2.mlstatic.com/D_838558-MLC71901630052_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427028473-broca-para-concreto-9x120mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434942,2024-11-01,2175.0,http://http2.mlstatic.com/D_897527-MLU76632256127_052024-I.jpg,https://www.mercadolibre.cl/broca-para-concreto-bosch-cyl-1-10x80x120mm/p/MLC37155287,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434942,2024-11-01,2175.0,http://http2.mlstatic.com/D_967908-MLC71901651672_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1426951311-broca-para-concreto-10x120mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434942,2024-11-01,3900.0,http://http2.mlstatic.com/D_880085-MLC78557341329_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-961018097-broca-concreto-bosch-10x80x120mm-bosch-2608590081-000-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140434966,2024-11-01,2889.0,http://http2.mlstatic.com/D_714142-MLC54513100291_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1430572264-broca-concreto-cyl-1-11x150mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140434966,2024-11-01,3030.0,http://http2.mlstatic.com/D_890949-MLC71901650584_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427028509-broca-para-concreto-11x150mm-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434973,2024-11-01,3676.0,http://http2.mlstatic.com/D_905476-MLC71901648976_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427015869-broca-para-concreto-12x150mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140434973,2024-11-01,3500.0,http://http2.mlstatic.com/D_961531-MLC47130700943_082021-I.jpg,https://articulo.mercadolibre.cl/MLC-578333029-broca-concreto-bosch-12-x-85-x-150-blister-und-_JM,"{'id': 658475761, 'nickname': 'LUVALY SPA'}",Meli
3165140434973,2024-11-01,3990.0,http://http2.mlstatic.com/D_806644-MLC78204211449_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-2641808690-broca-concreto-12mm-o-1532-para-hormigon-bosch-_JM,"{'id': 510572399, 'nickname': 'INVERSIONESGANTZ'}",Meli
3165140435000,2024-11-01,4321.0,http://http2.mlstatic.com/D_739783-MLU78180100504_082024-I.jpg,https://www.mercadolibre.cl/broca-para-concreto-bosch-cyl-1-13x85x150mm/p/MLC37155687,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140435000,2024-11-01,4321.0,http://http2.mlstatic.com/D_906456-MLC71901651036_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427028513-broca-para-concreto-13x150mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140435024,2024-11-01,4520.0,http://http2.mlstatic.com/D_929052-MLC54488856930_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1363615035-broca-concreto-cyl-1-16x150mm-bosch-_JM,"{'id': 831991615, 'nickname': 'EBERLEIN.CL'}",Meli
3165140435024,2024-11-01,4140.0,http://http2.mlstatic.com/D_925250-MLC71901640606_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1427015885-broca-para-concreto-16x150mm-cyl-1-bosch-_JM,"{'id': 539695577, 'nickname': 'FERRETERIA MIMBRAL'}",Meli
3165140435031,2024-11-01,8913.0,http://http2.mlstatic.com/D_747283-MLC73958170838_012024-I.jpg,https://articulo.mercadolibre.cl/MLC-1456993335-juego-de-broca-bosch-cyl-1-c-5-_JM,"{'id': 1508815172, 'nickname': 'ROBERTBOSCHPOWER_TOOLS2023'}",Meli
3165140435031,2024-11-01,7350.0,http://http2.mlstatic.com/D_867236-MLC74798480265_022024-I.jpg,https://articulo.mercadolibre.cl/MLC-1466541599-set-brocas-para-concreto-cyl-1-4-5-6-8-10mm-5-pzas--_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140438094,2024-11-01,5963.0,http://http2.mlstatic.com/D_977177-MLC78268644218_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-961044321-set-broca-concreto-bosch-5-6-8-mm-3-piezas-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
3165140438094,2024-11-01,14006.0,http://http2.mlstatic.com/D_601651-MLU76556682178_052024-I.jpg,https://www.mercadolibre.cl/juego-de-broca-bosch-cyl-5-3und/p/MLC37373959,"{'id': 1508815172, 'nickname': 'ROBERTBOSCHPOWER_TOOLS2023'}",Meli
3165140438094,2024-11-01,5300.0,http://http2.mlstatic.com/D_810570-MLC44710950105_012021-I.jpg,https://articulo.mercadolibre.cl/MLC-577992664-set-broca-concreto-5-6-8-3-piezas-bosch-_JM,"{'id': 658475761, 'nickname': 'LUVALY SPA'}",Meli
3165140439558,2024-11-01,9990.0,http://http2.mlstatic.com/D_927124-MLU77637238934_072024-I.jpg,https://www.mercadolibre.cl/juego-de-brocas-para-hormigon-10-piezas-5-x-85-mm/p/MLC38511474,"{'id': 550063615, 'nickname': 'MERCADOLIBRE ELECTRONICA_CL'}",Meli
